               id,               time,              pH, temp,      lat,      lon,water_depth,sensor_depth
SF32_2013_2014_EV,2014-01-29 20:00:01, 8.1516965207359, 0.71,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-01-30 00:00:01,8.15070068178023, 0.84,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-01-30 04:00:01,8.16022378232566, 0.69,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-01-30 08:00:01,8.18342334928976, 0.49,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-01-30 12:00:01,8.17285393005971, 0.29,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-01-30 16:00:01,8.12010213358292,  0.2,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-01-30 20:00:01,8.11738163780902, 0.05,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-01-31 00:00:01,8.09635356567879, 0.03,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-01-31 04:00:01,8.10382661149751, 0.02,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-01-31 08:00:01,8.11124019168983, 0.04,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-01-31 12:00:01,8.09495624657604,-0.02,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-01-31 16:00:01,8.09321044325205, -0.1,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-01-31 20:00:01,8.10519116138626,-0.39,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-01 00:00:01,8.08659048926905,-0.48,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-01 04:00:01,8.14383019057668, 0.27,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-01 08:00:01,8.21720527995388,  1.4,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-01 12:00:01,8.25238806075149, 1.74,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-01 16:00:01,8.25221800091237, 1.83,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-01 20:00:01, 8.2494677608877, 1.72,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-02 00:00:01,8.21458800202933, 1.42,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-02 04:00:01,8.20696635278551,  1.1,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-02 08:00:01,8.15733653840279, 0.74,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-02 12:00:01,8.15005745933719, 0.59,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-02 16:00:01,8.28841469178385, 0.73,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-02 20:00:01,8.17638051206235, 0.93,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-03 00:00:01,8.16723711938101, 0.84,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-03 04:00:01,8.21597799184898, 0.95,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-03 08:00:01,8.19119851900366, 1.06,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-03 12:00:01,8.15928795217507, 0.96,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-03 16:00:01,8.15264435196849, 0.86,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-03 20:00:01,8.14318136964065, 0.69,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-04 00:00:01,8.13837028679644, 0.43,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-04 04:00:01,8.11849808635354,  0.2,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-04 08:00:01,8.10942632548221, 0.08,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-04 12:00:01,8.10993075098461, 0.16,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-04 16:00:01,8.11512744645345, 0.18,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-04 20:00:01,8.10801011845749, 0.18,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-05 00:00:01,8.11019194111432, 0.14,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-05 04:00:01,8.26363499171086, 0.28,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-05 08:00:01,8.11597969845135, 0.37,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-05 12:00:01,8.10769232618272, 0.34,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-05 16:00:01,8.09825498207108, 0.19,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-05 20:00:01,8.09142276522589, 0.09,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-06 00:00:01,8.10109254170393, 0.05,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-06 04:00:01,8.14643068361569, 0.07,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-06 08:00:01,8.13431583003129, 0.36,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-06 12:00:01,8.10553127052203, 0.24,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-06 16:00:01, 8.0974879358983, 0.12,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-06 20:00:01,8.09606984299258,  0.1,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-07 00:00:01,8.09541560115305,    0,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-07 04:00:01,8.08697577724934,-0.16,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-07 08:00:01,8.08828726785248,-0.17,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-07 12:00:01,8.07468248533076,-0.26,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-07 16:00:01,8.07200716199711,-0.48,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-07 20:00:01,8.03482104223969,-0.61,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-08 00:00:01,8.13076893957834,-0.82,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-08 04:00:01,8.03793715485964,-0.69,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-08 08:00:01,8.04309173454007,-0.56,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-08 12:00:01,8.03648888847765,-0.58,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-08 16:00:01,8.05806209627648, -0.7,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-08 20:00:01,8.02401220625222,-0.78,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-09 00:00:01,8.01212245238979,-0.83,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-09 04:00:01,8.02041716788369,-0.81,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-09 08:00:01,8.02241748627833, -0.8,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-09 12:00:01,8.05571378087887,-0.68,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-09 16:00:01,8.05402074036144,-0.52,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-09 20:00:01,8.07028738987987,-0.33,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-10 00:00:01,8.07237472347877,-0.32,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-10 04:00:01,8.08951261338337,-0.26,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-10 08:00:01,8.07741739015418,-0.31,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-10 12:00:01,8.07390756279197, -0.3,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-10 16:00:01,8.06476436283051, -0.3,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-10 20:00:01,8.05438201447589,-0.33,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-11 00:00:01,8.07085990540442,-0.31,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-11 04:00:01,8.06755345534749,-0.31,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-11 08:00:01,8.06541085171667, -0.3,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-11 12:00:01,8.07156173169075, -0.3,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-11 16:00:01,8.08052108057525,-0.32,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-11 20:00:01,8.09177165421764,-0.33,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-12 00:00:01,8.21327209553796, -0.3,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-12 04:00:01,8.14319208294996,-0.23,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-12 08:00:01,8.24475801364522,-0.26,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-12 12:00:01,8.17249875145887,-0.28,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-12 16:00:01,8.12561625987083,-0.25,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-12 20:00:01,8.14379718014645,-0.08,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-13 00:00:01,8.14497387248365,-0.13,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-13 04:00:01,8.14675812298889, 0.28,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-13 08:00:01, 8.1489967475015, 0.44,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-13 12:00:01, 8.1423570661459, 0.47,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-13 16:00:01,8.16133101065236,  0.3,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-13 20:00:01,8.14697772098177, 0.35,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-14 00:00:01,8.15515308783486, 0.37,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-14 04:00:01,8.17394747032365, 0.37,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-14 08:00:01,8.14888365352975, 0.26,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-14 12:00:01,8.14020680370191, 0.24,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-14 16:00:01,8.12157905080037, 0.19,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-14 20:00:01,8.13242971902459, 0.23,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-15 00:00:01,8.18485122469657, 0.25,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-15 04:00:01,8.15248752290781, 0.41,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-15 08:00:01,8.16089681091371, 0.44,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-15 12:00:01,8.16068247477658, 0.42,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-15 16:00:01,8.16724808205043,  0.4,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-15 20:00:01,8.14406346909177, 0.36,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-16 00:00:01,8.14259250678779, 0.28,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-16 04:00:01,8.13108373649892, 0.15,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-16 08:00:01,8.12635870492255, 0.17,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-16 12:00:01,8.12615587209254, 0.17,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-16 16:00:01,8.13441429900207, 0.18,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-16 20:00:01,8.13123599302562, 0.21,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-17 00:00:01,8.13040634377539, 0.21,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-17 04:00:01,8.13553417416907,  0.2,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-17 08:00:01,8.14097318488939,  0.2,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-17 12:00:01,8.13175221922577, 0.21,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-17 16:00:01,8.13180983462498,  0.2,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-17 20:00:01,8.11441000729985, 0.17,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-18 00:00:01,8.10461075926586, 0.09,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-18 04:00:01,8.09858259827418, 0.06,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-18 08:00:01,8.09290452325176, 0.02,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-18 12:00:01,8.09700443803667,-0.02,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-18 16:00:01,8.10195569278659,-0.07,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-18 20:00:01,8.10182650390964,-0.07,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-19 00:00:01,8.09813646785735,-0.08,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-19 04:00:01,8.08870095914221,-0.02,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-19 08:00:01,8.11208303555623,-0.04,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-19 12:00:01,8.13001762145896,-0.03,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-19 16:00:01,8.08480813668561,-0.03,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-19 20:00:01,8.11413469776593,-0.06,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-20 00:00:01,8.07986317814012,-0.04,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-20 04:00:01,8.07812752074188,-0.01,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-20 08:00:01, 8.0701566231568,-0.04,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-20 12:00:01,8.08178329655229,-0.06,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-20 16:00:01,8.08329659655202,-0.06,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-20 20:00:01,8.09092494604199,-0.14,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-21 00:00:01,8.09018888625851,-0.17,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-21 04:00:01,8.08644168308999,-0.18,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-21 08:00:01,8.10666004560764,-0.19,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-21 12:00:01,8.11118519734911, -0.2,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-21 16:00:01,8.10999256299274,-0.25,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-21 20:00:01, 8.1208458636225,-0.22,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-22 00:00:01,8.09131756339974, -0.2,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-22 04:00:01,8.09360623277676,-0.19,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-22 08:00:01,8.07233608796605,-0.19,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-22 12:00:01,8.08011136609568,-0.24,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-22 16:00:01,8.07266914490149,-0.24,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-22 20:00:01,8.08807561184606,-0.31,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-23 00:00:01,8.07359373003249,-0.31,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-23 04:00:01,8.06921591626997,-0.31,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-23 08:00:01,8.08578573312059,-0.32,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-23 12:00:01,8.08503014800795,-0.35,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-23 16:00:01, 8.0910745761791,-0.39,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-23 20:00:01,8.08865479058224, -0.4,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-24 00:00:01,8.07895352919494,-0.39,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-24 04:00:01,8.07747535273345,-0.39,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-24 08:00:01,8.09495766770026,-0.42,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-24 12:00:01,8.10172348413557,-0.44,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-24 16:00:01,8.08167345770157,-0.47,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-24 20:00:01,8.09139366130936,-0.45,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-25 00:00:01,8.07596206296299,-0.46,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-25 04:00:01,8.07740365497716,-0.46,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-25 08:00:01,8.08322070546158,-0.37,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-25 12:00:01,8.08750916182325, -0.4,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-25 16:00:01,8.08671855722255,-0.46,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-25 20:00:01, 8.0829117936897,-0.47,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-26 00:00:01,8.07908626763102,-0.48,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-26 04:00:01,8.08102701460637,-0.48,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-26 08:00:01,8.08483457533897,-0.48,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-26 12:00:01, 8.0816554469603,-0.48,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-26 16:00:01,8.09297432545449,-0.56,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-26 20:00:01,8.11024736118362,-0.59,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-27 00:00:01,8.10146185071956,-0.57,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-27 04:00:01,8.10983002380986,-0.52,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-27 08:00:01,8.08670138909622,-0.48,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-27 12:00:01,8.08821773263785,-0.49,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-27 16:00:01,8.09583710156239,-0.53,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-27 20:00:01,8.09471036405787,-0.54,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-28 00:00:01,8.10945732000689, -0.5,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-28 04:00:01,8.08539090116924,-0.51,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-28 08:00:01,8.08150991335094,-0.53,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-28 12:00:01,8.08360053983788,-0.56,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-28 16:00:01,8.07718341094561,-0.51,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-02-28 20:00:01, 8.0801603846549,-0.53,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-01 00:00:01,8.06790360889409,-0.56,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-01 04:00:01,8.08012590657032,-0.59,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-01 08:00:01,8.08376858708525,-0.59,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-01 12:00:01,8.08868932079911,-0.62,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-01 16:00:01,8.08384420733233,-0.62,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-01 20:00:01,8.08811604401487,-0.62,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-02 00:00:01,8.08795031194338,-0.63,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-02 04:00:01,8.07726108161512,-0.63,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-02 08:00:01,8.06008223776615,-0.58,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-02 12:00:01,8.06021135370444,-0.59,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-02 16:00:01,8.05943474161497,-0.59,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-02 20:00:01,8.05787991659088,-0.63,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-03 00:00:01,8.06995637212553,-0.68,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-03 04:00:01,8.06966035814974,-0.66,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-03 08:00:01,8.07065911591279,-0.66,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-03 12:00:01,8.08462671661658,-0.72,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-03 16:00:01,8.08179293815918,-0.65,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-03 20:00:01,8.07571016948831,-0.73,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-04 00:00:01,8.09450738452702,-0.74,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-04 04:00:01,8.10822061087463,-0.64,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-04 08:00:01,8.10162301655967,-0.68,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-04 12:00:01,8.09875710134045,-0.69,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-04 16:00:01,8.09529805937211,-0.69,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-04 20:00:01,8.09539054712527,-0.69,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-05 00:00:01,8.11022077138436,-0.78,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-05 04:00:01,8.11732439591217,-0.77,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-05 08:00:01, 8.2070301368837,-0.74,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-05 12:00:01,8.11731905069864,-0.74,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-05 16:00:01,8.09943201086874,-0.77,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-05 20:00:01,8.10846001032398,-0.76,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-06 00:00:01,8.12094140704337,-0.72,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-06 04:00:01,8.12582948576672,-0.74,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-06 08:00:01,8.14104515411235, -0.7,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-06 12:00:01,8.11771170386085,-0.66,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-06 16:00:01,8.08889569284549,-0.66,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-06 20:00:01,8.07576362182006,-0.65,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-07 00:00:01,8.09304046806818,-0.68,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-07 04:00:01,8.08702697657627,-0.65,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-07 08:00:01,8.10614789437072,-0.63,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-07 12:00:01,8.09124379904657,-0.65,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-07 16:00:01, 8.0713616621087,-0.63,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-07 20:00:01,8.08527057207591,-0.66,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-08 00:00:01,8.06202121414525,-0.68,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-08 04:00:01,  8.059210392666,-0.66,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-08 08:00:01,8.06252016960204, -0.7,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-08 12:00:01,8.06583091853674,-0.74,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-08 16:00:01,8.06723693347611,-0.75,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-08 20:00:01,8.08724057710605, -0.8,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-09 00:00:01,8.07689597230428,-0.79,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-09 04:00:01,8.08359508784169, -0.8,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-09 08:00:01,8.09203764603831,-0.85,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-09 12:00:01,8.10512443308897,-0.86,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-09 16:00:01, 8.1233208804374,-0.87,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-09 20:00:01,8.14280947947971,-0.93,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-10 00:00:01,8.17735634002032,-0.93,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-10 04:00:01,8.13024624741253, -0.8,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-10 08:00:01,8.10993717332437,-0.74,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-10 12:00:01,8.10578260879585, -0.8,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-10 16:00:01,8.12281516366027,-0.84,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-10 20:00:01,8.08613473428395,-0.87,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-11 00:00:01,8.10594292705478,-0.89,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-11 04:00:01,8.10234560335826,-0.84,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-11 08:00:01,8.10207793750908,-0.77,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-11 12:00:01,8.09323440890501,-0.78,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-11 16:00:01,8.08615069336256,-0.83,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-11 20:00:01,8.07171475648433,-0.79,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-12 00:00:01,8.05772506757987, -0.8,-77.63422,166.41467,         28,          18
SF32_2013_2014_EV,2014-03-12 04:00:01,8.04838003164838, -0.8,-77.63422,166.41467,         28,          18
